Ticker,EBIT,EV,EY,ROC,rank_EY,rank_ROC,score,out_in
SJ,40719000.0,-213452642.298409,-0.190763625886975,0.0325428654089296,1855.0,854.0,2709.0,out
TTAN,-221259000.0,9625802879.109207,-0.0229860306489546,-0.1304420878374554,1290.0,1427.0,2717.0,out
CLNE,-48818000.0,747114168.764173,-0.0653420883193147,-0.0315956522808439,1536.0,1183.0,2719.0,out
KRNT,-37315000.0,654114875.0948792,-0.0570465546966616,-0.0454269328207307,1491.0,1229.0,2720.0,out
ABTS,-766499.0,12567798.126020432,-0.0609891241340865,-0.0386791367895386,1512.0,1212.0,2724.0,out
SNDK,-1416000000.0,52376341609.44415,-0.027035107006112,-0.1162847992116284,1326.0,1400.0,2726.0,out
OPEN,-258000000.0,7483183179.127612,-0.0344773064916576,-0.0968832144198272,1376.0,1352.0,2728.0,out
FIP,-140643000.0,2210750276.2276897,-0.0636177688237072,-0.036225302978633,1528.0,1202.0,2730.0,out
BSET,-14340000.0,206014225.8188877,-0.0696068436196569,-0.0327070190083888,1549.0,1187.0,2736.0,out
IONS,-375711000.0,14645901969.226028,-0.0256529779312632,-0.1273396320036441,1314.0,1422.0,2736.0,out
MASI,-261700000.0,8031608227.273178,-0.0325837606360501,-0.1062094155844155,1360.0,1376.0,2736.0,out
CCRN,-14210000.0,194145616.1484652,-0.0731924844964486,-0.0284105108893629,1566.0,1171.0,2737.0,out
FTRE,-151200000.0,2696075978.8513184,-0.0560815055606926,-0.0542713567839195,1485.0,1257.0,2742.0,out
SSRM,-305706000.0,4486779400.209429,-0.0681348407692454,-0.0348523308250104,1545.0,1199.0,2744.0,out
QMMM,-1562501.0,6830093702.489952,-0.0002287671396704,-0.2860409017175074,1085.0,1661.0,2746.0,out
LMNR,-19452000.0,307572716.3171368,-0.0632435810071759,-0.042874996418267,1526.0,1222.0,2748.0,out
CMRC,-20910000.0,478701485.8700247,-0.0436806665891097,-0.0793837603073605,1437.0,1315.0,2752.0,out
SIBN,-27473000.0,931107819.0475502,-0.0295057129131433,-0.1217434847538143,1342.0,1411.0,2753.0,out
NISN,8746022.0,-33182234.0,-0.2635754422080201,0.0408857178015486,1953.0,801.0,2754.0,out
GAIA,-5933000.0,94055512.42347574,-0.0630797690334964,-0.0485622846291733,1524.0,1240.0,2764.0,out
LPTH,-13717179.0,565776864.7158079,-0.0242448566837214,-0.1564118916640858,1299.0,1465.0,2764.0,out
NCMI,-20400000.0,288643497.8003125,-0.0706754184849609,-0.039882697947214,1556.0,1213.0,2769.0,out
DRUG,-13937584.0,664667841.3379059,-0.0209692467924205,-0.1695608197460429,1275.0,1496.0,2771.0,out
KIDS,-29521000.0,490468083.39401245,-0.0601894414733702,-0.0602662485735225,1502.0,1272.0,2774.0,out
PTCT,-196126000.0,7892831506.685677,-0.0248486236952949,-0.157949839655053,1306.0,1469.0,2775.0,out
PWP,-78532000.0,1537114202.6099775,-0.0510905434785878,-0.0760707314828716,1470.0,1306.0,2776.0,out
GTLB,-142715000.0,5963126717.346191,-0.0239329141849116,-0.1662132290426798,1295.0,1484.0,2779.0,out
OPRX,-13225000.0,277986037.3108444,-0.0475743318906761,-0.0864209632098281,1456.0,1323.0,2779.0,out
SLAB,-153503000.0,4489405354.5,-0.0341922789052975,-0.122125628616459,1372.0,1412.0,2784.0,out
IZM,-1641105.0,40355184.47693181,-0.0406665220657857,-0.1033239082270411,1417.0,1368.0,2785.0,out
LUNR,-52352000.0,2051507478.217148,-0.0255187955958592,-0.1642075680016059,1311.0,1477.0,2788.0,out
TWG,-515205.0,5983095.929422617,-0.0861101018732485,-0.0275612745596283,1622.0,1166.0,2788.0,out
COHU,-64328000.0,1062714315.3212756,-0.0605317902211118,-0.0641403893611187,1504.0,1286.0,2790.0,out
FORA,-2995554.0,68625033.53960896,-0.0436510387753913,-0.0977426281182737,1436.0,1354.0,2790.0,out
CRSR,-48451000.0,732180946.663804,-0.0661735329507929,-0.0525591264408713,1538.0,1255.0,2793.0,out
TNDM,-86361000.0,1944122510.8150864,-0.044421583269355,-0.0976862561010785,1442.0,1353.0,2795.0,out
TCX,-47441000.0,696284738.0987797,-0.0681344820648211,-0.0512524388689265,1544.0,1253.0,2797.0,out
FRSH,-128946000.0,2894723181.6869736,-0.0445451920293302,-0.1017764668460471,1444.0,1360.0,2804.0,out
ACLX,-104249000.0,3707465967.232979,-0.0281186667447159,-0.1588757130425638,1335.0,1470.0,2805.0,out
APPS,-54075000.0,954549325.8865066,-0.0566497702460578,-0.0835499012697421,1487.0,1319.0,2806.0,out
CDZI,-23125000.0,554726854.2071772,-0.0416871832048775,-0.1089794341080887,1425.0,1383.0,2808.0,out
SOWG,-2113997.0,23091686.84013611,-0.0915479676575909,-0.0279655774208729,1639.0,1170.0,2809.0,out
TAOP,-1344700.0,18229092.87757206,-0.0737666985971877,-0.0493925473342184,1568.0,1244.0,2812.0,out
GRNQ,-720318.0,14856252.585751534,-0.04848584768213,-0.0964073080882679,1462.0,1351.0,2813.0,out
CAR,-2269000000.0,29978425895.90381,-0.0756877631893952,-0.0481740976645435,1579.0,1238.0,2817.0,out
HYMC,-41075000.0,2544622901.1569977,-0.0161418809762829,-0.2209176621183355,1244.0,1573.0,2817.0,out
HOFT,-15152000.0,192251863.8886261,-0.0788132801083153,-0.0435730348710811,1595.0,1223.0,2818.0,out
BLNE,-4002000.0,64579724.391117096,-0.061969914516242,-0.0741674234140736,1517.0,1304.0,2821.0,out
CPOP,-6304505.0,86393773.35751766,-0.0729740669377928,-0.0561034852681904,1563.0,1263.0,2826.0,out
WALD,-31383000.0,353238300.0,-0.0888437069253249,-0.0343119354323787,1632.0,1196.0,2828.0,out
CLPS,-2538415.0,25027851.418703973,-0.1014236083447009,-0.0269529762853116,1664.0,1165.0,2829.0,out
SAFX,-15453486.0,156169908.19553733,-0.0989530324923479,-0.0293595118697782,1657.0,1175.0,2832.0,out
LAES,-16560000.0,659534303.6658335,-0.025108625749951,-0.1919310160985616,1309.0,1524.0,2833.0,out
LINK,-2050000.0,59761528.72183394,-0.0343030046895542,-0.1552912658131959,1374.0,1462.0,2836.0,out
NOTV,-31175000.0,458335750.2151154,-0.068017823146827,-0.0701643432347394,1542.0,1296.0,2838.0,out
LTRX,-11101000.0,231308864.74647045,-0.0479921079210146,-0.106558006488894,1460.0,1379.0,2839.0,out
APPN,-67626000.0,2821612162.901718,-0.0239671493088738,-0.2021867235920388,1297.0,1543.0,2840.0,out
TBPH,-42068000.0,968718454.7540036,-0.0434264463462531,-0.1175582929064854,1435.0,1406.0,2841.0,out
AEYE,-3390000.0,121301472.1435938,-0.0279468990779188,-0.1803671189146049,1331.0,1512.0,2843.0,out
CTRN,-37015000.0,527840680.3266144,-0.0701253264092795,-0.0669057427052586,1554.0,1291.0,2845.0,out
SIRI,-1369000000.0,17294652126.051323,-0.0791574175659679,-0.0508940852819807,1596.0,1249.0,2845.0,out
FARM,-6920000.0,80483159.97307062,-0.0859807194736813,-0.04424637301227,1621.0,1225.0,2846.0,out
CGON,-114666000.0,3167449360.0934105,-0.0362013680296433,-0.1562373113219116,1389.0,1464.0,2853.0,out
ANNA,-6153986.0,73029859.38881421,-0.0842667102402033,-0.0489427467813589,1614.0,1241.0,2855.0,out
LDWY,-6717000.0,80051380.39249516,-0.0839086092840158,-0.0492102332669089,1612.0,1243.0,2855.0,out
LNSR,-6936000.0,124071612.19046213,-0.0559031987861377,-0.1055306200076074,1484.0,1374.0,2858.0,out
LOBO,-725854.0,9422664.083643911,-0.0770327790056694,-0.0611044382194053,1584.0,1274.0,2858.0,out
CRMD,-19288385.0,839939881.6611271,-0.0229640066165853,-0.2208760101171286,1289.0,1572.0,2861.0,out
ALHC,-104503000.0,4084324221.1231537,-0.0255863624781635,-0.2068649477903696,1313.0,1549.0,2862.0,out
NDLS,-27778000.0,327427700.8477298,-0.0848370493030403,-0.0501417898189314,1618.0,1247.0,2865.0,out
SFIX,-38905000.0,670683831.8982134,-0.0580079586679292,-0.1054922111199989,1497.0,1372.0,2869.0,out
RRGB,-52354000.0,621201640.0511589,-0.0842785926896271,-0.054275178493121,1615.0,1258.0,2873.0,out
FAMI,-2936957.0,21857371.65525651,-0.1343691751379305,-0.0159516998702331,1750.0,1124.0,2874.0,out
RXST,-27384000.0,391132072.094574,-0.0700121568997253,-0.0865713825055245,1552.0,1324.0,2876.0,out
UEIC,-7540000.0,70278014.73012352,-0.1072881758108073,-0.0353009476010337,1677.0,1200.0,2877.0,out
UONE,-45438000.0,520982209.206403,-0.0872160300237783,-0.0510903847126882,1627.0,1251.5,2878.5,out
NNE,-45009033.0,1382404380.6470642,-0.0325585144478004,-0.1897715531052485,1358.0,1522.0,2880.0,out
UONEK,-45438000.0,517555902.1706848,-0.0877934147971806,-0.0510903847126882,1629.0,1251.5,2880.5,out
NPCE,-18343000.0,619477905.7882156,-0.0296104184323742,-0.1985473989565518,1343.0,1538.0,2881.0,out
NNBR,-24579000.0,243716079.851264,-0.1008509574542646,-0.0427958045172478,1663.0,1221.0,2884.0,out
DCTH,-12410000.0,340479441.11022,-0.0364486030625932,-0.1693643038458389,1390.0,1495.0,2885.0,out
ATEC,-137194000.0,3734743462.448683,-0.0367345177465144,-0.1685887691867202,1395.0,1494.0,2889.0,out
BRZE,-122159000.0,3591907394.0077324,-0.0340095070946968,-0.1847484490742841,1370.0,1519.0,2889.0,out
TBHC,-16867000.0,217000275.4968338,-0.0777280119178747,-0.0724505706443534,1589.0,1300.0,2889.0,out
SSTI,-8073000.0,105303104.59205246,-0.0766644063465655,-0.0785746960863513,1582.0,1312.0,2894.0,out
FKWL,-2863669.0,35440072.62662888,-0.0808031357658196,-0.0709382700317753,1600.0,1297.0,2897.0,out
RAYA,-1032155.0,8025698.691719055,-0.1286062484584652,-0.0263883397825068,1733.0,1164.0,2897.0,out
HURC,-9272000.0,82710049.9153595,-0.112102459247557,-0.0384789366002249,1690.0,1210.0,2900.0,out
KRMD,-6446231.0,254742387.41879272,-0.025304901415572,-0.2363546646346125,1310.0,1592.0,2902.0,out
CDNA,-53752000.0,919666315.7955304,-0.0584472858000713,-0.1169612529946406,1498.0,1405.0,2903.0,out
WETO,-2966933.0,28200681.884605408,-0.1052078461130981,-0.0459990518120865,1672.0,1231.0,2903.0,out
FLGT,-73918000.0,819180106.995285,-0.0902341247898802,-0.0590109962047366,1636.0,1270.0,2906.0,out
ALOT,-9077000.0,112978661.31382751,-0.0803426053596641,-0.0764900690154968,1599.0,1309.0,2908.0,out
ONEW,-86879000.0,1120281642.9919014,-0.077551034191701,-0.0874832467855477,1587.0,1327.0,2914.0,out
FBGL,-784083.0,10179119.060510635,-0.077028571464677,-0.0899396103388861,1583.0,1332.0,2915.0,out
LASR,-61345000.0,1853318524.103352,-0.0331000846331469,-0.2088233792316988,1365.0,1554.0,2919.0,out
CFLT,-419147000.0,11382096024.27311,-0.0368251154362201,-0.1911152978597578,1397.0,1523.0,2920.0,out
BIOX,-31941752.0,334688198.2604037,-0.0954373418782689,-0.061829264286281,1647.0,1276.0,2923.0,out
VKTX,-150921000.0,3634559939.455841,-0.0415238715316373,-0.171129513068779,1423.0,1500.0,2923.0,out
NIVF,-182151.0,3389512.726284504,-0.0537395828572885,-0.1482039874505311,1475.0,1449.0,2924.0,out
DVLT,-21138000.0,669171964.551271,-0.0315882928750229,-0.2188878533706119,1354.0,1571.0,2925.0,out
DWSN,-3953000.0,57795218.60828471,-0.0683966614399716,-0.107066439153869,1546.0,1380.0,2926.0,out
DKNG,-590199000.0,17799590051.325943,-0.033158010847336,-0.2142904602823105,1366.0,1563.0,2929.0,out
BNC,-3172084.0,233383450.73260307,-0.0135917263629561,-0.3310171788357478,1223.0,1714.0,2937.0,out
LEDS,-989000.0,15754071.78914082,-0.0627774211795652,-0.1226438492063492,1523.0,1414.0,2937.0,out
EXAS,-1004187000.0,21439769476.80259,-0.0468375838222752,-0.1671812414957803,1453.0,1490.0,2943.0,out
VNCE,-16832000.0,172710606.42949724,-0.0974578246696797,-0.0679323259718455,1653.0,1292.0,2945.0,out
EVLV,-54017000.0,1213806516.7977352,-0.0445021502623891,-0.1748100348215557,1443.0,1505.0,2948.0,out
ILMN,-1079000000.0,24571517906.188965,-0.0439126310437755,-0.1801335559265442,1440.0,1511.0,2951.0,out
VNDA,-40660000.0,414729217.9456425,-0.0980398733453335,-0.0714712603269467,1654.0,1298.0,2952.0,out
PRCT,-87229000.0,1641926636.5632477,-0.0531260033533416,-0.1656664147044635,1474.0,1481.0,2955.0,out
SRTA,-33926000.0,498779182.7638645,-0.0680180752773346,-0.1239337626898222,1543.0,1415.0,2958.0,out
CPIX,-5860876.0,80250306.88601446,-0.0730324434562554,-0.1162503888400915,1564.0,1399.0,2963.0,out
MCHX,-4447000.0,63089647.49361372,-0.0704870002713226,-0.1205149051490514,1555.0,1408.0,2963.0,out
HFFG,-34712000.0,308448368.2303848,-0.1125374732865277,-0.0610795554523251,1691.0,1273.0,2964.0,out
CVV,-1855000.0,15072489.3807981,-0.1230719062481619,-0.0498013316151202,1719.0,1246.0,2965.0,out
TERN,-101871000.0,4190599240.0,-0.0243094111762402,-0.2912688813978024,1300.0,1665.0,2965.0,out
KYMR,-223609000.0,6102630652.630127,-0.0366414113401453,-0.2218052794673713,1393.0,1576.0,2969.0,out
TDUP,-37445000.0,787851699.8924313,-0.0475279802088546,-0.1808648862741688,1455.0,1514.0,2969.0,out
KVHI,-10625000.0,95303322.27668904,-0.1114861449336782,-0.0634010406721405,1689.0,1281.0,2970.0,out
BTOC,-16197824.0,149641668.57312328,-0.1082440750256994,-0.0643297342736892,1682.0,1289.0,2971.0,out
GHRS,-38913000.0,1013260705.5246736,-0.0384037393218071,-0.2161016949152542,1409.0,1564.0,2973.0,out
PESI,-14661000.0,233839037.311142,-0.0626969738183293,-0.1493916729503352,1522.0,1451.0,2973.0,out
NB,-17934000.0,764744992.460249,-0.0234509544708554,-0.3041310541310541,1293.0,1686.0,2979.0,out
ALTS,-8407000.0,188313227.64633945,-0.0446437040301211,-0.1964711381163823,1446.0,1536.0,2982.0,out
SSYS,-85661000.0,823084873.4817505,-0.1040731068688498,-0.0793833636060347,1669.0,1314.0,2983.0,out
FSLY,-152707000.0,1691664960.105896,-0.090270238848265,-0.0962679745566643,1637.0,1350.0,2987.0,out
PAYO,-107815000.0,1484029579.9774208,-0.0726501691439603,-0.1291568834155925,1562.0,1425.0,2987.0,out
CAPR,-42564842.0,1421409224.6776483,-0.0299455225567802,-0.2722772748751609,1347.0,1641.0,2988.0,out
GH,-432508000.0,15087607140.164528,-0.0286664410056533,-0.2810128490342433,1337.0,1651.0,2988.0,out
NAII,-9825000.0,70979737.95234442,-0.1384197840600154,-0.045680889347635,1759.0,1230.0,2989.0,out
WBD,-9371000000.0,105050421984.40364,-0.0892047820749474,-0.0988116452439448,1633.0,1356.0,2989.0,out
GOSS,-44118000.0,714617575.136049,-0.0617365168938096,-0.160194333395061,1516.0,1474.0,2990.0,out
IRON,-108430000.0,2893064204.443481,-0.0374792926591333,-0.2279008863396086,1406.0,1584.0,2990.0,out
NVTS,-88696000.0,2296998733.140047,-0.0386138654411666,-0.2267541000370697,1410.0,1580.0,2990.0,out
HTZ,-2278000000.0,19564036238.65214,-0.1164381404844986,-0.0683837656099903,1699.0,1293.0,2992.0,out
VRM,-72198000.0,817997059.7801971,-0.0882619309406811,-0.1018610616135408,1630.0,1362.0,2992.0,out
CBLL,-38463000.0,674484599.8698235,-0.057025764572569,-0.1773567331279857,1489.0,1506.0,2995.0,out
RNA,-378936000.0,10691336862.383286,-0.0354432756985947,-0.2553191489361702,1384.0,1617.0,3001.0,out
AMBA,-126595000.0,2897424321.853897,-0.043692254201483,-0.2174252807232681,1438.0,1567.0,3005.0,out
ACTG,-31708000.0,192883337.30041075,-0.1643895239670994,-0.0339490806617222,1816.0,1193.0,3009.0,out
UPB,-77764000.0,1193345631.1571827,-0.0651646915777389,-0.1642853973934555,1532.0,1478.0,3010.0,out
AREC,-31317347.0,576591233.6324568,-0.0543146429797491,-0.1942512501455925,1478.0,1533.0,3011.0,out
VERA,-144521000.0,3417633875.54348,-0.0422868584707652,-0.2277205101458775,1428.0,1583.0,3011.0,out
APLS,-156325000.0,3410146995.860676,-0.0458411324173859,-0.2175480150352711,1449.0,1568.0,3017.0,out
RCAT,-18886337.0,1243630370.781762,-0.0151864552713744,-0.3877462584159721,1236.0,1781.0,3017.0,out
PCVX,-463927000.0,5712774653.552395,-0.0812086994734712,-0.1252583184340678,1601.0,1418.0,3019.0,out
RGC,-4736726.0,26145698489.211136,-0.0001811665502818,-0.5591599343040559,1083.0,1938.0,3021.0,out
EDUC,-4666600.0,43729585.41092789,-0.1067149380939209,-0.0960237374069928,1675.0,1349.0,3024.0,out
NVCR,-120819000.0,2133247329.1229055,-0.0566361895081688,-0.2000317881320995,1486.0,1539.0,3025.0,out
RVMD,-689524000.0,19448655994.560432,-0.0354535552581552,-0.2718718087224638,1385.0,1640.0,3025.0,out
REFR,-1441873.0,42708179.0964222,-0.0337610507051748,-0.2878960016867958,1369.0,1662.0,3031.0,out
UPXI,-12875220.0,160699594.47799253,-0.0801198039224874,-0.1354783391672729,1598.0,1433.0,3031.0,out
VSTD,-2176408.0,18412489.62968874,-0.1182028092763027,-0.0902025226524003,1707.0,1333.0,3040.0,out
TACT,-3246000.0,27714193.75,-0.1171240999929864,-0.0951654988419478,1701.0,1346.0,3047.0,out
BLKB,-255957000.0,4032609905.718109,-0.0634717976655915,-0.1879137918123365,1527.0,1521.0,3048.0,out
HBNB,-4815479.0,1773809461.958231,-0.0027147667792254,-0.5397495228483565,1129.0,1920.0,3049.0,out
WBTN,-149263000.0,1248096667.051685,-0.1195924994756987,-0.0908732262999827,1713.0,1337.0,3050.0,out
RENT,-47300000.0,572611484.3029861,-0.0826040016601765,-0.1449586270303401,1606.0,1445.0,3051.0,out
ASTS,-506321000.0,31105328396.941837,-0.0162776291424648,-0.4115420441485098,1246.0,1806.0,3052.0,out
NN,-60098000.0,2019485726.2600708,-0.0297590615365708,-0.3249629605597551,1346.0,1708.0,3054.0,out
ATXG,-3942706.0,26605917.982577443,-0.1481890608917096,-0.0612932468305002,1785.0,1275.0,3060.0,out
DIBS,-18589000.0,209653646.0465469,-0.0886652836739739,-0.1322204124019318,1631.0,1430.0,3061.0,out
TWST,-136259000.0,2132074970.4019127,-0.063909103521962,-0.1940693476139948,1529.0,1532.0,3061.0,out
SERV,-38288944.0,882369816.4292355,-0.0433933066239134,-0.2612415496023438,1434.0,1629.0,3063.0,out
TXG,-177696000.0,2268341460.5243053,-0.0783374121984823,-0.1599508884810264,1594.0,1472.0,3066.0,out
ENGS,-553209.0,20628625.64974606,-0.0268175403147523,-0.3589441296849492,1324.0,1746.0,3070.0,out
BBNX,-45251000.0,1363158620.1135616,-0.0331956966213002,-0.3234108549293157,1367.0,1705.0,3072.0,out
EMAT,-7062089.0,15180556260.0,-0.0004652062071406,-0.6174223875655391,1095.0,1981.0,3076.0,out
FGL,-3583852.0,25161062.31977406,-0.1424364342988592,-0.0762286723190519,1768.0,1308.0,3076.0,out
HBIO,-8456000.0,70273208.46185625,-0.1203303532752436,-0.1019728908398051,1715.0,1363.0,3078.0,out
EOLS,-31021000.0,409906967.5492859,-0.0756781476183864,-0.1723235712381121,1578.0,1503.0,3081.0,out
PTHL,-661957.0,5633923.662098408,-0.117494847232887,-0.1062480648996348,1704.0,1377.0,3081.0,out
TXMD,-3492000.0,25727700.07847309,-0.1357291941894887,-0.0878313798480808,1754.0,1328.0,3082.0,out
DLTH,-36688000.0,242430932.0,-0.1513338240187931,-0.0642538770720772,1795.0,1288.0,3083.0,out
AQST,-27334000.0,726537396.3170247,-0.0376222891465215,-0.2986017041730391,1407.0,1679.0,3086.0,out
TTEC,-152202000.0,1169639289.1669374,-0.1301272977144981,-0.0937921735711671,1741.0,1345.0,3086.0,out
IAC,-536511000.0,3261144700.5323486,-0.1645161589770671,-0.0592585662769451,1817.0,1271.0,3088.0,out
TEAD,5353000.0,-12233953.985130789,-0.4375527328700161,0.0167260865082068,2115.0,976.0,3091.0,out
APGE,-216870000.0,5263923871.053207,-0.0411993040386825,-0.2935773606871391,1420.0,1672.0,3092.0,out
ONDS,-34387499.0,4668051379.779793,-0.0073665639476363,-0.524564700143783,1176.0,1916.0,3092.0,out
MBX,-68194000.0,1412389895.8422625,-0.0482827016822669,-0.2636199518329384,1461.0,1633.0,3094.0,out
CURI,-13333000.0,190591023.8621769,-0.0699560752118188,-0.2023094197620781,1551.0,1544.0,3095.0,out
LICN,-4551000.0,24451964.11845684,-0.1861200179238285,-0.0509493529174689,1854.0,1250.0,3104.0,out
GLUE,-81112000.0,1334402520.792818,-0.0607852568742213,-0.2399053534457261,1510.0,1598.0,3108.0,out
SEPN,-80823000.0,969766403.8880004,-0.0833427510748602,-0.1710912643391046,1609.0,1499.0,3108.0,out
TARS,-108107000.0,3292060196.1266327,-0.032838706937132,-0.3612658523951946,1362.0,1750.0,3112.0,out
BTCS,-8161421.0,132868751.7338586,-0.0614246833322228,-0.2399895399245864,1514.0,1599.0,3113.0,out
ASPI,-32052412.0,673577867.4629045,-0.0475853105457999,-0.2893698971134054,1457.0,1664.0,3121.0,out
CGEN,-14891000.0,146591697.33316565,-0.1015814692844202,-0.1511316350350147,1665.0,1456.0,3121.0,out
DERM,-11911000.0,208294287.5,-0.0571835173348188,-0.2631392908428145,1492.0,1632.0,3124.0,out
ELBM,-22173000.0,155768777.75328672,-0.1423455991618458,-0.0989857233417558,1767.0,1357.0,3124.0,out
DWTX,-12258035.0,106568910.25895786,-0.1150244942001706,-0.1341808801702045,1695.0,1431.0,3126.0,out
OFIX,-94244000.0,719292617.9427147,-0.1310231714452346,-0.1090193991694332,1742.0,1384.0,3126.0,out
BYND,-156134000.0,1561825970.9376707,-0.0999688844374012,-0.1571460203711904,1660.0,1468.0,3128.0,out
MFI,-19371236.0,949807123.9318256,-0.0203949154643215,-0.4480979847494944,1274.0,1856.0,3130.0,out
QUBT,-66046000.0,2533272406.1037445,-0.0260714164970441,-0.4160797308705129,1319.0,1815.0,3134.0,out
TKNO,-26146000.0,245398329.82790372,-0.1065451424153376,-0.1546386874696885,1673.0,1461.0,3134.0,out
ADPT,-148015000.0,2595555525.355423,-0.0570263277183143,-0.2762989400902734,1490.0,1645.0,3135.0,out
KLTR,-20983000.0,256432811.4332714,-0.0818265021653056,-0.1940355095246902,1604.0,1531.0,3135.0,out
LAKE,-16706000.0,101250417.76222228,-0.1649968500794986,-0.081298755651154,1818.0,1318.0,3136.0,out
RAPP,-83055000.0,1380224516.5588188,-0.0601749925490912,-0.2669402867547093,1501.0,1635.0,3136.0,out
USAU,-13005513.0,322027825.90639687,-0.0403863019085198,-0.3349963142843645,1416.0,1720.0,3136.0,out
HCAT,-52083000.0,329447210.0,-0.1580920961510039,-0.0906530718098762,1806.0,1335.0,3141.0,out
INSM,-829807000.0,38129977544.0,-0.0217625882166451,-0.4501783500652367,1284.0,1857.0,3141.0,out
LNKS,-1409673.0,6990505.697954893,-0.2016553681391615,-0.0581647896124781,1873.0,1268.0,3141.0,out
CELC,-101498660.0,5126871494.304794,-0.0197973871810031,-0.4743988629196199,1269.0,1874.0,3143.0,out
CRNX,-338854000.0,4848707760.079346,-0.069885424481523,-0.2368808297616959,1550.0,1593.0,3143.0,out
EU,-72187000.0,521985225.00670815,-0.1382931863618789,-0.1095583336242261,1758.0,1387.0,3145.0,out
GEMI,-95918000.0,2441999898.0,-0.039278461919084,-0.3465057890648989,1412.0,1733.0,3145.0,out
EVGO,-131570000.0,930922267.3213255,-0.1413329604614411,-0.1099519143182346,1764.0,1388.0,3152.0,out
SMMT,-212602000.0,14054208817.769377,-0.0151272834178468,-0.5298769530617179,1235.0,1917.0,3152.0,out
TTGT,-111658000.0,550374260.4495773,-0.2028764933679698,-0.0637405395037442,1874.0,1283.0,3157.0,out
ANAB,-95141000.0,1157616213.9699554,-0.0821869967367866,-0.2092675931180411,1605.0,1555.0,3160.0,out
IHRT,-788462000.0,6185110826.088209,-0.1274774247656715,-0.1345630560273501,1729.0,1432.0,3161.0,out
ARQT,-112224000.0,3662569030.0145874,-0.030640787676718,-0.4143094473363606,1350.0,1813.0,3163.0,out
SLDP,-95147000.0,946752785.5130292,-0.1004982519786741,-0.1782333084816628,1662.0,1509.0,3171.0,out
PCT,-232365000.0,2011015109.2882535,-0.1155461234113947,-0.1615418306197077,1697.0,1475.0,3172.0,out
REAL,-112542000.0,2293775922.1719475,-0.0490640776686832,-0.3266100947251114,1464.0,1709.0,3173.0,out
SION,-70556000.0,1900370888.6211245,-0.0371274893877132,-0.380089425200668,1401.0,1773.0,3174.0,out
STRR,-3809000.0,21082061.88299656,-0.1806749273927563,-0.0893565111314425,1843.0,1331.0,3174.0,out
ZEO,-10527621.0,124349152.65893269,-0.0846617831717387,-0.2097235046258467,1617.0,1557.0,3174.0,out
AIFU,-31722000.0,82604723.98198986,-0.3840216209295279,-0.0090963391263878,2080.0,1095.0,3175.0,out
XFOR,-28372000.0,372133752.0,-0.0762414047302003,-0.2396061176748782,1581.0,1597.0,3178.0,out
DNTH,-101864000.0,1611846417.8923607,-0.0631970880533374,-0.2850913650319197,1525.0,1656.0,3181.0,out
BHST,-8167000.0,134622284.9729929,-0.0606660331284557,-0.2967983428426063,1506.0,1676.0,3182.0,out
PRAX,-200165000.0,7158836894.98291,-0.027960547633133,-0.447875575325393,1333.0,1854.0,3187.0,out
ADV,-294399000.0,1822179074.9090889,-0.161564252412836,-0.1062754724473404,1811.0,1378.0,3189.0,out
ALTO,-51167000.0,264953494.58122012,-0.193116909368844,-0.0883821677615044,1860.0,1330.0,3190.0,out
FLYE,-4549378.0,30011024.122270584,-0.1515902283595846,-0.1159798754797283,1797.0,1398.0,3195.0,out
IFBD,-1532962.0,4144193.389696121,-0.3699059999978443,-0.0215116536554187,2064.0,1139.0,3203.0,out
ZYME,-119817000.0,1834427346.1407568,-0.0653157511264043,-0.2928701850100094,1535.0,1669.0,3204.0,out
DAIO,-3038000.0,21776673.885184288,-0.139507071466359,-0.1453658069764103,1761.0,1446.0,3207.0,out
ATEX,-49033000.0,370103999.80080223,-0.1324843828393927,-0.1571399270592307,1745.0,1467.0,3212.0,out
SCKT,-2462501.0,12508876.631791592,-0.1968602834999186,-0.0952633495717464,1865.0,1347.0,3212.0,out
QVCGA,-823000000.0,4728529829.189192,-0.1740498695640291,-0.1079910772864453,1831.0,1382.0,3213.0,out
AAOI,-179905000.0,2721823158.677368,-0.0660972405302857,-0.2969493797083077,1537.0,1677.0,3214.0,out
TYRA,-104177000.0,1522357267.9483528,-0.0684313742860091,-0.292071671484203,1547.0,1667.0,3214.0,out
NTGR,-72317000.0,440684460.2095318,-0.1641015432348476,-0.1167378551757759,1814.0,1404.0,3218.0,out
DRTS,-31441000.0,501870469.5314226,-0.0626476390000696,-0.3173550549095607,1521.0,1701.0,3222.0,out
CYRX,-109372000.0,739148509.0000916,-0.1479702639838328,-0.14113317401246,1784.0,1440.0,3224.0,out
ORMP,-15067000.0,76255724.41995525,-0.1975851664200719,-0.0999767758203112,1867.0,1358.0,3225.0,out
CLAR,-23171000.0,103005258.88359831,-0.2249496797652294,-0.0840555315729713,1907.0,1320.0,3227.0,out
INDI,-136997000.0,944906613.2950296,-0.1449846980351541,-0.1510617558391609,1773.0,1455.0,3228.0,out
JBDI,-1061000.0,16257599.026893675,-0.0652617891636317,-0.3097810218978102,1533.0,1695.0,3228.0,out
SSII,-18177962.0,1132994904.556364,-0.0160441692428597,-0.6254282065889539,1242.0,1987.0,3229.0,out
CSTE,-37749000.0,148663548.0,-0.2539223670351255,-0.0641478140734686,1943.0,1287.0,3230.0,out
